latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,pays
30.65821,8.09584,339.65,0.55,0.43,2024-06-21,52,N20,VIIRS,n,2,300.87,4.99,N,2,Algeria
30.6651,8.10126,324.41,0.55,0.43,2024-06-21,52,N20,VIIRS,n,2,299.67,2.58,N,2,Algeria
30.65798,8.0943,324.73,0.55,0.43,2024-06-21,52,N20,VIIRS,n,2,298.62,3.63,N,2,Algeria
30.6573,8.10003,329.99,0.55,0.43,2024-06-21,52,N20,VIIRS,n,2,299.75,3.63,N,2,Algeria
30.89845,5.58497,319.56,0.51,0.49,2024-06-21,52,N20,VIIRS,n,2,295.96,1.97,N,2,Algeria
30.87921,5.64166,339.72,0.5,0.49,2024-06-21,52,N20,VIIRS,n,2,298.98,11.77,N,2,Algeria
30.47324,7.02365,338.4,0.42,0.45,2024-06-21,52,N20,VIIRS,n,2,298.16,4.98,N,2,Algeria
30.47279,7.02798,313.0,0.42,0.45,2024-06-21,52,N20,VIIRS,n,2,297.46,4.98,N,2,Algeria
30.25322,8.08504,329.37,0.54,0.42,2024-06-21,52,N20,VIIRS,n,2,298.98,3.34,N,2,Algeria
30.39956,6.5427,307.79,0.44,0.46,2024-06-21,52,N20,VIIRS,n,2,297.26,1.07,N,2,Algeria
30.17982,7.6907,309.62,0.57,0.43,2024-06-21,52,N20,VIIRS,n,2,298.08,0.81,N,2,Algeria
29.70388,6.71208,314.68,0.42,0.45,2024-06-21,52,N20,VIIRS,n,2,298.4,1.79,N,2,Algeria
29.6997,6.71149,319.33,0.42,0.45,2024-06-21,52,N20,VIIRS,n,2,299.81,1.79,N,2,Algeria
29.69648,6.70212,324.42,0.42,0.45,2024-06-21,52,N20,VIIRS,n,2,298.57,3.33,N,2,Algeria
29.696,6.70651,319.44,0.42,0.45,2024-06-21,52,N20,VIIRS,n,2,299.51,2.65,N,2,Algeria
29.68859,6.69654,325.42,0.42,0.46,2024-06-21,52,N20,VIIRS,n,2,299.18,3.15,N,2,Algeria
28.91545,9.74874,311.16,0.44,0.39,2024-06-21,52,N20,VIIRS,n,2,295.44,0.71,N,2,Algeria
29.26937,6.48857,315.76,0.43,0.46,2024-06-21,52,N20,VIIRS,n,2,297.8,1.21,N,2,Algeria
29.26889,6.49302,314.38,0.43,0.46,2024-06-21,52,N20,VIIRS,n,2,298.71,1.79,N,2,Algeria
29.26048,6.49182,312.61,0.43,0.46,2024-06-21,52,N20,VIIRS,n,2,298.83,1.97,N,2,Algeria
28.73726,9.78917,333.68,0.44,0.38,2024-06-21,52,N20,VIIRS,n,2,297.96,3.57,N,2,Algeria
28.73352,9.15458,312.55,0.47,0.39,2024-06-21,52,N20,VIIRS,n,2,297.88,1.38,N,2,Algeria
28.63646,9.78714,307.64,0.44,0.38,2024-06-21,52,N20,VIIRS,n,2,297.14,1.26,N,2,Algeria
28.63295,9.78653,309.89,0.44,0.38,2024-06-21,52,N20,VIIRS,n,2,296.96,0.94,N,2,Algeria
28.7119,9.03369,329.32,0.47,0.4,2024-06-21,52,N20,VIIRS,n,2,297.17,2.0,N,2,Algeria
28.7113,9.0385,310.33,0.47,0.4,2024-06-21,52,N20,VIIRS,n,2,297.27,2.0,N,2,Algeria
28.71108,9.03652,331.89,0.47,0.4,2024-06-21,52,N20,VIIRS,n,2,298.48,4.23,N,2,Algeria
28.71513,8.94842,310.29,0.48,0.4,2024-06-21,52,N20,VIIRS,n,2,298.59,1.7,N,2,Algeria
28.70545,8.93695,310.4,0.48,0.4,2024-06-21,52,N20,VIIRS,n,2,296.27,0.97,N,2,Algeria
28.70483,8.9418,310.86,0.48,0.4,2024-06-21,52,N20,VIIRS,n,2,296.23,0.97,N,2,Algeria
28.52919,9.12087,323.11,0.47,0.39,2024-06-21,52,N20,VIIRS,n,2,296.28,0.94,N,2,Algeria
28.46666,9.05504,328.67,0.47,0.4,2024-06-21,52,N20,VIIRS,n,2,295.32,4.24,N,2,Algeria
28.46604,9.05979,325.01,0.47,0.4,2024-06-21,52,N20,VIIRS,n,2,296.77,4.33,N,2,Algeria
28.44893,9.13444,328.54,0.46,0.39,2024-06-21,52,N20,VIIRS,n,2,295.64,2.88,N,2,Algeria
27.72466,9.87914,322.46,0.43,0.38,2024-06-21,53,N20,VIIRS,n,2,298.53,2.05,N,2,Algeria
27.76322,9.1951,329.17,0.45,0.39,2024-06-21,53,N20,VIIRS,n,2,298.74,3.35,N,2,Algeria
27.75079,9.15075,329.15,0.46,0.39,2024-06-21,53,N20,VIIRS,n,2,297.94,2.6,N,2,Algeria
27.73589,9.18114,333.97,0.45,0.39,2024-06-21,53,N20,VIIRS,n,2,299.37,3.58,N,2,Algeria
27.73174,9.15695,342.2,0.46,0.39,2024-06-21,53,N20,VIIRS,n,2,300.77,8.85,N,2,Algeria
27.70168,9.1729,321.03,0.45,0.39,2024-06-21,53,N20,VIIRS,n,2,298.48,1.51,N,2,Algeria
27.41064,8.8389,329.89,0.47,0.39,2024-06-21,53,N20,VIIRS,n,2,299.39,3.3,N,2,Algeria
27.15098,8.80565,311.24,0.46,0.39,2024-06-21,53,N20,VIIRS,n,2,297.73,1.11,N,2,Algeria
36.86784,6.98509,303.6,0.73,0.76,2024-06-21,230,N20,VIIRS,n,2,284.18,1.78,N,2,Algeria
36.8666,6.98759,301.35,0.73,0.76,2024-06-21,230,N20,VIIRS,n,2,284.31,1.54,N,2,Algeria
36.7496,6.25298,296.87,0.68,0.74,2024-06-21,230,N20,VIIRS,n,2,285.8,1.73,N,2,Algeria
36.43177,6.62122,301.22,0.72,0.76,2024-06-21,230,N20,VIIRS,n,2,285.39,1.13,N,2,Algeria
36.3362,5.48056,295.1,0.63,0.72,2024-06-21,231,N20,VIIRS,n,2,275.64,1.78,N,2,Algeria
36.62881,3.23254,300.28,0.47,0.64,2024-06-21,231,N20,VIIRS,n,2,287.3,0.74,N,2,Algeria
36.18047,3.7491,308.85,0.52,0.67,2024-06-21,231,N20,VIIRS,n,2,285.67,1.67,N,2,Algeria
36.1789,3.74979,303.18,0.52,0.67,2024-06-21,231,N20,VIIRS,n,2,285.46,1.47,N,2,Algeria
35.88045,4.44737,299.89,0.58,0.69,2024-06-21,231,N20,VIIRS,n,2,287.62,0.77,N,2,Algeria
35.35266,5.75977,306.89,0.7,0.75,2024-06-21,231,N20,VIIRS,n,2,288.38,1.32,N,2,Algeria
35.3507,5.75951,307.51,0.7,0.75,2024-06-21,231,N20,VIIRS,n,2,288.54,2.55,N,2,Algeria
36.13936,2.9286,300.29,0.47,0.64,2024-06-21,231,N20,VIIRS,n,2,285.44,0.64,N,2,Algeria
35.09399,5.64581,301.4,0.7,0.75,2024-06-21,231,N20,VIIRS,n,2,290.25,1.32,N,2,Algeria
36.13291,1.24237,304.17,0.38,0.59,2024-06-21,231,N20,VIIRS,n,2,289.64,1.07,N,2,Algeria
36.12776,1.24024,308.97,0.38,0.59,2024-06-21,231,N20,VIIRS,n,2,287.76,1.71,N,2,Algeria
36.12672,1.24421,305.01,0.38,0.59,2024-06-21,231,N20,VIIRS,n,2,291.12,1.52,N,2,Algeria
35.81512,-0.26782,330.02,0.32,0.55,2024-06-21,231,N20,VIIRS,n,2,290.9,1.93,N,2,Algeria
35.81169,-0.25406,330.88,0.32,0.55,2024-06-21,231,N20,VIIRS,n,2,290.64,2.14,N,2,Algeria
35.8069,-0.25604,339.76,0.32,0.55,2024-06-21,231,N20,VIIRS,n,2,290.22,2.57,N,2,Algeria
35.53063,-0.2782,303.95,0.33,0.55,2024-06-21,231,N20,VIIRS,n,2,288.75,0.98,N,2,Algeria
35.45921,-0.39705,310.01,0.32,0.55,2024-06-21,231,N20,VIIRS,n,2,286.21,0.84,N,2,Algeria
35.45835,-0.39351,300.72,0.32,0.55,2024-06-21,231,N20,VIIRS,n,2,288.11,0.84,N,2,Algeria
35.56458,-0.93639,298.71,0.6,0.53,2024-06-21,231,N20,VIIRS,n,2,287.62,0.71,N,0,Algeria
35.03782,-0.667,296.11,0.32,0.55,2024-06-21,231,N20,VIIRS,n,2,282.52,0.29,N,0,Algeria
33.13834,3.37004,301.73,0.6,0.7,2024-06-21,232,N20,VIIRS,n,2,291.19,0.88,N,2,Algeria
33.13198,3.31989,302.19,0.59,0.7,2024-06-21,232,N20,VIIRS,n,2,290.24,1.23,N,2,Algeria
33.12585,3.31737,315.42,0.59,0.7,2024-06-21,232,N20,VIIRS,n,2,290.62,2.05,N,2,Algeria
32.93558,3.23213,302.5,0.59,0.7,2024-06-21,232,N20,VIIRS,n,2,292.0,2.53,N,2,Algeria
32.93386,3.23808,303.3,0.6,0.7,2024-06-21,232,N20,VIIRS,n,2,291.76,1.42,N,2,Algeria
32.93213,3.24407,308.15,0.6,0.7,2024-06-21,232,N20,VIIRS,n,2,291.62,1.42,N,2,Algeria
32.94887,3.22644,304.81,0.59,0.7,2024-06-21,232,N20,VIIRS,n,2,291.99,2.23,N,2,Algeria
32.93319,3.23352,306.59,0.6,0.7,2024-06-21,232,N20,VIIRS,n,2,291.45,3.16,N,2,Algeria
32.9298,3.24552,307.3,0.6,0.7,2024-06-21,232,N20,VIIRS,n,2,291.23,2.29,N,2,Algeria
32.40244,4.00581,305.46,0.68,0.74,2024-06-21,232,N20,VIIRS,n,2,291.46,1.15,N,2,Algeria
32.40604,4.00541,304.0,0.68,0.74,2024-06-21,232,N20,VIIRS,n,2,291.3,0.8,N,2,Algeria
31.94271,4.99692,312.06,0.79,0.78,2024-06-21,232,N20,VIIRS,n,2,289.59,2.92,N,0,Algeria
28.20137,-0.51835,305.77,0.47,0.64,2024-06-21,233,N20,VIIRS,n,2,292.8,0.3,N,0,Algeria
30.87419,5.64689,346.97,0.51,0.5,2024-06-21,1209,N20,VIIRS,n,2,316.87,2.7,D,2,Algeria
31.75241,5.23072,346.79,0.52,0.5,2024-06-21,1209,N20,VIIRS,n,2,315.72,5.95,D,2,Algeria
31.84698,6.05128,348.22,0.46,0.47,2024-06-21,1209,N20,VIIRS,n,2,317.8,3.22,D,2,Algeria
31.24028,3.54125,340.35,0.33,0.55,2024-06-21,1209,N20,VIIRS,l,2,311.08,10.3,D,0,Algeria
31.78644,6.06385,344.03,0.46,0.47,2024-06-21,1209,N20,VIIRS,l,2,317.09,1.55,D,2,Algeria
31.78746,6.06862,343.86,0.46,0.47,2024-06-21,1209,N20,VIIRS,l,2,317.33,1.27,D,2,Algeria
31.99638,7.10081,346.61,0.4,0.45,2024-06-21,1209,N20,VIIRS,n,2,316.13,3.12,D,0,Algeria
31.69918,5.80907,350.97,0.48,0.48,2024-06-21,1209,N20,VIIRS,n,2,320.63,9.45,D,2,Algeria
31.69619,5.96648,347.9,0.47,0.48,2024-06-21,1209,N20,VIIRS,l,2,320.05,16.21,D,2,Algeria
31.93986,7.13467,349.17,0.4,0.44,2024-06-21,1209,N20,VIIRS,n,2,316.47,11.43,D,0,Algeria
31.66473,6.05255,351.39,0.47,0.48,2024-06-21,1209,N20,VIIRS,n,2,319.99,4.3,D,2,Algeria
31.6615,6.05854,355.93,0.47,0.48,2024-06-21,1209,N20,VIIRS,l,2,320.3,7.65,D,2,Algeria
31.66254,6.06336,348.28,0.47,0.48,2024-06-21,1209,N20,VIIRS,l,2,318.44,3.95,D,2,Algeria
31.66045,6.05375,367.0,0.47,0.48,2024-06-21,1209,N20,VIIRS,h,2,323.55,7.65,D,2,Algeria
31.66265,6.05037,347.0,0.47,0.48,2024-06-21,1209,N20,VIIRS,l,2,321.17,6.05,D,2,Algeria
31.66366,6.05519,354.8,0.47,0.48,2024-06-21,1209,N20,VIIRS,n,2,320.74,6.05,D,2,Algeria
31.66039,6.06121,356.56,0.47,0.48,2024-06-21,1209,N20,VIIRS,l,2,319.81,6.27,D,2,Algeria
31.63457,5.9816,345.09,0.47,0.48,2024-06-21,1209,N20,VIIRS,l,2,317.64,1.55,D,2,Algeria
31.58867,5.95853,347.57,0.48,0.48,2024-06-21,1209,N20,VIIRS,l,2,319.51,2.98,D,2,Algeria
31.58333,5.95493,349.7,0.48,0.48,2024-06-21,1209,N20,VIIRS,l,2,320.77,4.72,D,2,Algeria
31.40399,5.97615,355.09,0.48,0.48,2024-06-21,1209,N20,VIIRS,n,2,323.72,43.0,D,2,Algeria
31.36486,6.0497,347.83,0.47,0.48,2024-06-21,1209,N20,VIIRS,l,2,320.43,9.69,D,0,Algeria
31.39591,6.93447,346.66,0.42,0.45,2024-06-21,1209,N20,VIIRS,l,2,318.27,1.97,D,2,Algeria
31.18594,6.78674,346.99,0.44,0.46,2024-06-21,1209,N20,VIIRS,l,2,319.88,3.04,D,0,Algeria
31.18686,6.7912,347.56,0.44,0.46,2024-06-21,1209,N20,VIIRS,l,2,319.77,3.04,D,0,Algeria
30.894,5.58535,344.22,0.52,0.5,2024-06-21,1209,N20,VIIRS,l,2,317.21,1.9,D,2,Algeria
30.87863,5.64561,342.31,0.51,0.5,2024-06-21,1209,N20,VIIRS,l,2,315.36,1.4,D,2,Algeria
30.87306,5.64169,346.48,0.51,0.5,2024-06-21,1209,N20,VIIRS,l,2,316.9,3.96,D,2,Algeria
30.83503,6.56226,346.81,0.46,0.47,2024-06-21,1209,N20,VIIRS,l,2,320.71,2.74,D,2,Algeria
31.05742,8.03708,343.91,0.56,0.43,2024-06-21,1209,N20,VIIRS,l,2,317.86,4.06,D,2,Algeria
30.46931,7.02635,349.58,0.44,0.46,2024-06-21,1209,N20,VIIRS,l,2,320.67,5.58,D,2,Algeria
30.65794,8.09865,353.77,0.57,0.43,2024-06-21,1209,N20,VIIRS,n,2,321.68,14.18,D,2,Algeria
30.65405,8.0997,347.09,0.57,0.43,2024-06-21,1209,N20,VIIRS,l,2,320.92,3.44,D,2,Algeria
30.65939,8.1011,345.83,0.57,0.43,2024-06-21,1209,N20,VIIRS,l,2,319.45,14.3,D,2,Algeria
30.6555,8.10215,347.81,0.57,0.43,2024-06-21,1209,N20,VIIRS,l,2,320.03,14.3,D,2,Algeria
30.25246,8.08418,353.6,0.39,0.44,2024-06-21,1209,N20,VIIRS,n,2,320.78,7.79,D,2,Algeria
30.25324,8.08809,349.19,0.39,0.44,2024-06-21,1209,N20,VIIRS,l,2,319.31,4.62,D,2,Algeria
28.11733,0.30935,356.14,0.61,0.71,2024-06-21,1209,N20,VIIRS,l,2,315.92,15.82,D,2,Algeria
28.11574,0.30337,346.35,0.61,0.71,2024-06-21,1209,N20,VIIRS,n,2,313.57,15.82,D,2,Algeria
28.63526,7.54069,346.28,0.44,0.46,2024-06-21,1209,N20,VIIRS,l,2,320.08,4.35,D,2,Algeria
31.75124,5.22543,344.75,0.52,0.5,2024-06-21,1209,N20,VIIRS,l,2,316.85,5.95,D,2,Algeria
31.94096,4.99828,345.63,0.53,0.5,2024-06-21,1210,N20,VIIRS,n,2,313.19,2.22,D,0,Algeria
32.51431,6.71337,346.83,0.41,0.45,2024-06-21,1210,N20,VIIRS,n,2,315.34,4.58,D,2,Algeria
35.34727,5.76548,344.99,0.41,0.45,2024-06-21,1210,N20,VIIRS,l,2,316.98,6.34,D,2,Algeria
32.51342,6.70907,344.35,0.41,0.45,2024-06-21,1210,N20,VIIRS,l,2,315.49,5.42,D,2,Algeria
32.55465,3.17072,349.39,0.33,0.55,2024-06-21,1210,N20,VIIRS,n,2,312.0,4.0,D,2,Algeria
32.55476,3.1707,345.87,0.33,0.55,2024-06-21,1210,N20,VIIRS,n,2,312.43,3.04,D,2,Algeria
33.54747,6.01876,339.98,0.43,0.46,2024-06-21,1210,N20,VIIRS,n,2,309.58,3.71,D,0,Algeria
32.17528,6.75598,346.04,0.42,0.45,2024-06-21,1210,N20,VIIRS,n,2,316.01,3.01,D,0,Algeria
32.13388,6.47357,346.63,0.43,0.46,2024-06-21,1210,N20,VIIRS,n,2,316.43,4.86,D,2,Algeria
31.84813,5.05671,344.93,0.53,0.5,2024-06-21,1210,N20,VIIRS,n,2,314.61,2.92,D,2,Algeria
31.96031,5.21524,345.81,0.51,0.5,2024-06-21,1210,N20,VIIRS,n,2,314.82,7.19,D,2,Algeria
32.35651,6.9768,352.62,0.4,0.45,2024-06-21,1210,N20,VIIRS,n,2,320.23,30.72,D,2,Algeria
36.79055,7.69218,346.97,0.47,0.4,2024-06-21,1211,N20,VIIRS,n,2,309.18,9.64,D,2,Algeria
36.69635,6.57527,336.44,0.53,0.42,2024-06-21,1211,N20,VIIRS,l,2,309.07,4.28,D,0,Algeria
36.74708,6.25705,338.59,0.55,0.42,2024-06-21,1211,N20,VIIRS,n,2,306.91,6.11,D,2,Algeria
32.5513,3.17029,340.42,0.7,0.75,2024-06-21,1350,N20,VIIRS,n,2,307.58,2.76,D,2,Algeria
33.12142,3.32129,336.07,0.72,0.76,2024-06-21,1351,N20,VIIRS,l,2,306.9,3.52,D,0,Algeria
36.79204,7.69873,302.74,0.42,0.61,2024-06-22,31,N20,VIIRS,n,2,289.1,2.43,N,2,Algeria
36.74944,6.25375,316.62,0.5,0.66,2024-06-22,31,N20,VIIRS,n,2,288.62,2.55,N,2,Algeria
36.63167,3.2312,298.85,0.74,0.76,2024-06-22,31,N20,VIIRS,n,2,287.59,1.4,N,2,Algeria
36.43378,6.62399,300.09,0.48,0.64,2024-06-22,31,N20,VIIRS,n,2,287.66,0.91,N,2,Algeria
36.43068,6.62161,308.51,0.48,0.64,2024-06-22,31,N20,VIIRS,n,2,287.96,1.15,N,2,Algeria
36.08956,6.80592,300.11,0.46,0.64,2024-06-22,31,N20,VIIRS,n,2,288.26,1.31,N,2,Algeria
36.79227,7.6941,300.7,0.42,0.61,2024-06-22,31,N20,VIIRS,n,2,288.63,1.02,N,2,Algeria
36.79488,7.69187,320.19,0.42,0.61,2024-06-22,31,N20,VIIRS,n,2,289.19,1.54,N,2,Algeria
36.78873,7.7006,325.28,0.42,0.61,2024-06-22,31,N20,VIIRS,n,2,289.02,2.31,N,2,Algeria
36.78847,7.70532,316.37,0.42,0.61,2024-06-22,31,N20,VIIRS,n,2,289.23,2.31,N,2,Algeria
36.76369,7.30537,298.93,0.44,0.62,2024-06-22,31,N20,VIIRS,n,2,287.1,0.89,N,2,Algeria
36.75001,6.25386,320.08,0.5,0.66,2024-06-22,31,N20,VIIRS,n,2,288.75,2.98,N,2,Algeria
36.74413,6.24776,298.54,0.5,0.66,2024-06-22,31,N20,VIIRS,n,2,288.38,1.76,N,2,Algeria
36.7925,7.68942,311.23,0.42,0.61,2024-06-22,31,N20,VIIRS,n,2,288.4,1.02,N,2,Algeria
36.79181,7.70343,340.32,0.42,0.61,2024-06-22,31,N20,VIIRS,n,2,289.61,2.43,N,2,Algeria
36.86782,6.95314,323.94,0.46,0.63,2024-06-22,31,N20,VIIRS,n,2,287.01,2.28,N,2,Algeria
36.87247,6.98031,317.28,0.46,0.63,2024-06-22,31,N20,VIIRS,n,2,288.69,2.29,N,2,Algeria
36.88004,6.94367,301.1,0.46,0.63,2024-06-22,31,N20,VIIRS,n,2,288.54,1.45,N,2,Algeria
32.94978,3.22263,301.59,0.7,0.75,2024-06-22,32,N20,VIIRS,n,2,290.51,2.04,N,2,Algeria
33.12686,3.31684,310.63,0.7,0.75,2024-06-22,32,N20,VIIRS,n,2,290.86,3.02,N,2,Algeria
33.12642,3.31876,313.89,0.7,0.75,2024-06-22,32,N20,VIIRS,n,2,291.1,2.43,N,2,Algeria
32.35666,6.9733,338.47,0.42,0.61,2024-06-22,32,N20,VIIRS,n,2,283.99,5.44,N,2,Algeria
32.35638,6.97777,354.19,0.42,0.61,2024-06-22,32,N20,VIIRS,n,2,285.15,5.44,N,2,Algeria
32.40342,4.00423,306.13,0.63,0.72,2024-06-22,32,N20,VIIRS,n,2,292.28,0.79,N,2,Algeria
33.12664,3.31114,304.51,0.7,0.75,2024-06-22,32,N20,VIIRS,n,2,290.12,1.76,N,2,Algeria
35.0962,5.6455,309.58,0.53,0.67,2024-06-22,32,N20,VIIRS,n,2,295.07,1.35,N,2,Algeria
35.35001,5.76278,314.92,0.52,0.67,2024-06-22,32,N20,VIIRS,n,2,293.13,2.59,N,2,Algeria
35.35025,5.75703,301.31,0.52,0.67,2024-06-22,32,N20,VIIRS,n,2,290.01,1.84,N,2,Algeria
35.23188,8.17249,305.4,0.38,0.59,2024-06-22,32,N20,VIIRS,n,2,288.75,0.81,N,2,Algeria
32.55778,3.16845,314.04,0.7,0.75,2024-06-22,32,N20,VIIRS,n,2,286.77,2.7,N,2,Algeria
32.93633,3.23159,305.61,0.7,0.75,2024-06-22,32,N20,VIIRS,n,2,291.3,2.46,N,2,Algeria
32.93567,3.22948,304.45,0.7,0.75,2024-06-22,32,N20,VIIRS,n,2,291.01,1.87,N,2,Algeria
31.01103,8.1706,331.08,0.34,0.56,2024-06-22,33,N20,VIIRS,n,2,295.87,3.1,N,2,Algeria
31.96285,5.21615,306.14,0.53,0.67,2024-06-22,33,N20,VIIRS,n,2,289.73,2.02,N,2,Algeria
31.85112,6.0464,308.2,0.47,0.64,2024-06-22,33,N20,VIIRS,n,2,294.43,1.65,N,2,Algeria
31.85084,6.05144,310.43,0.47,0.64,2024-06-22,33,N20,VIIRS,n,2,294.0,1.65,N,2,Algeria
31.85306,6.04899,316.3,0.47,0.64,2024-06-22,33,N20,VIIRS,n,2,293.84,2.68,N,2,Algeria
31.78673,6.06354,316.48,0.47,0.64,2024-06-22,33,N20,VIIRS,n,2,294.97,2.17,N,2,Algeria
31.75851,6.14101,306.11,0.46,0.64,2024-06-22,33,N20,VIIRS,n,2,294.3,0.44,N,2,Algeria
28.0794,9.78575,328.62,0.51,0.49,2024-06-22,33,N20,VIIRS,n,2,295.71,2.06,N,2,Algeria
28.47935,7.5106,306.29,0.35,0.57,2024-06-22,33,N20,VIIRS,n,2,296.22,1.04,N,2,Algeria
28.56268,7.46299,344.11,0.36,0.57,2024-06-22,33,N20,VIIRS,n,2,297.22,3.4,N,2,Algeria
28.4506,9.1383,337.95,0.56,0.52,2024-06-22,33,N20,VIIRS,n,2,295.56,5.75,N,2,Algeria
28.4519,9.13409,327.35,0.56,0.52,2024-06-22,33,N20,VIIRS,n,2,294.72,3.32,N,2,Algeria
28.46839,9.05924,337.7,0.57,0.52,2024-06-22,33,N20,VIIRS,n,2,295.19,4.27,N,2,Algeria
28.63599,7.53741,317.59,0.36,0.57,2024-06-22,33,N20,VIIRS,n,2,295.54,1.13,N,2,Algeria
28.68507,7.19816,319.72,0.37,0.58,2024-06-22,33,N20,VIIRS,n,2,295.5,2.49,N,2,Algeria
28.68538,7.19423,325.93,0.37,0.58,2024-06-22,33,N20,VIIRS,n,2,295.23,2.49,N,2,Algeria
28.70675,8.9401,326.01,0.58,0.52,2024-06-22,33,N20,VIIRS,n,2,296.38,3.15,N,2,Algeria
28.63615,9.78813,312.45,0.52,0.5,2024-06-22,33,N20,VIIRS,n,2,296.18,1.34,N,2,Algeria
28.63667,9.78284,308.86,0.52,0.5,2024-06-22,33,N20,VIIRS,n,2,295.17,1.34,N,2,Algeria
28.71241,9.03749,328.99,0.58,0.52,2024-06-22,33,N20,VIIRS,n,2,296.66,3.82,N,2,Algeria
28.73533,9.15359,313.82,0.57,0.52,2024-06-22,33,N20,VIIRS,n,2,296.21,2.07,N,2,Algeria
28.7378,9.79184,306.37,0.52,0.5,2024-06-22,33,N20,VIIRS,n,2,295.77,1.94,N,2,Algeria
28.73832,9.78652,327.0,0.52,0.5,2024-06-22,33,N20,VIIRS,n,2,295.68,2.57,N,2,Algeria
28.91422,9.74606,313.69,0.52,0.5,2024-06-22,33,N20,VIIRS,n,2,294.03,1.42,N,2,Algeria
31.75307,5.22526,347.59,0.52,0.67,2024-06-22,33,N20,VIIRS,n,2,294.08,7.77,N,2,Algeria
31.66471,6.05176,343.02,0.47,0.64,2024-06-22,33,N20,VIIRS,n,2,295.82,4.91,N,2,Algeria
31.66442,6.05674,343.73,0.47,0.64,2024-06-22,33,N20,VIIRS,n,2,296.19,4.68,N,2,Algeria
31.66413,6.06173,324.46,0.47,0.64,2024-06-22,33,N20,VIIRS,n,2,295.59,4.68,N,2,Algeria
31.665,6.0468,315.61,0.47,0.64,2024-06-22,33,N20,VIIRS,n,2,293.63,4.91,N,2,Algeria
31.59494,5.95687,329.89,0.47,0.64,2024-06-22,33,N20,VIIRS,n,2,294.49,1.83,N,2,Algeria
31.40771,5.97488,367.0,0.47,0.64,2024-06-22,33,N20,VIIRS,h,2,298.57,15.33,N,2,Algeria
31.40802,5.96983,310.52,0.47,0.64,2024-06-22,33,N20,VIIRS,n,2,293.88,8.23,N,2,Algeria
30.61114,8.26299,313.44,0.34,0.56,2024-06-22,33,N20,VIIRS,n,2,295.93,1.2,N,0,Algeria
31.4021,5.96933,308.43,0.47,0.64,2024-06-22,33,N20,VIIRS,n,2,294.54,0.81,N,2,Algeria
31.36772,6.04637,337.77,0.47,0.64,2024-06-22,33,N20,VIIRS,n,2,294.58,4.13,N,0,Algeria
31.36153,6.05078,323.37,0.47,0.64,2024-06-22,33,N20,VIIRS,n,2,293.73,3.02,N,0,Algeria
31.11446,8.59242,304.49,0.33,0.55,2024-06-22,33,N20,VIIRS,n,2,294.41,0.26,N,0,Algeria
31.18766,6.78695,320.59,0.42,0.61,2024-06-22,33,N20,VIIRS,n,2,293.52,2.3,N,0,Algeria
31.0587,8.03149,299.03,0.35,0.57,2024-06-22,33,N20,VIIRS,n,2,282.75,1.2,N,2,Algeria
31.05842,8.03518,318.41,0.35,0.57,2024-06-22,33,N20,VIIRS,n,2,282.24,1.37,N,2,Algeria
30.82599,8.02959,315.08,0.35,0.57,2024-06-22,33,N20,VIIRS,n,2,294.53,1.61,N,2,Algeria
30.87891,5.64331,304.32,0.49,0.65,2024-06-22,33,N20,VIIRS,n,2,280.38,2.28,N,2,Algeria
30.66723,8.10343,322.91,0.34,0.56,2024-06-22,33,N20,VIIRS,n,2,296.33,1.45,N,2,Algeria
30.6574,8.09488,332.53,0.34,0.56,2024-06-22,33,N20,VIIRS,n,2,296.25,2.94,N,2,Algeria
30.65712,8.09851,318.29,0.34,0.56,2024-06-22,33,N20,VIIRS,n,2,296.53,2.72,N,2,Algeria
30.66111,8.09887,308.24,0.34,0.56,2024-06-22,33,N20,VIIRS,n,2,296.87,1.53,N,2,Algeria
30.65621,8.09475,329.43,0.34,0.56,2024-06-22,33,N20,VIIRS,n,2,296.18,3.2,N,2,Algeria
30.65591,8.09837,320.56,0.34,0.56,2024-06-22,33,N20,VIIRS,n,2,296.04,1.53,N,2,Algeria
28.91363,9.7471,311.69,0.52,0.5,2024-06-22,33,N20,VIIRS,n,2,294.19,1.36,N,2,Algeria
29.26216,6.49042,305.58,0.42,0.61,2024-06-22,33,N20,VIIRS,n,2,295.23,1.47,N,2,Algeria
29.2678,6.49096,311.85,0.42,0.61,2024-06-22,33,N20,VIIRS,n,2,295.7,1.34,N,2,Algeria
29.69162,6.69692,320.41,0.41,0.61,2024-06-22,33,N20,VIIRS,n,2,296.65,2.56,N,2,Algeria
29.69658,6.706,311.5,0.41,0.61,2024-06-22,33,N20,VIIRS,n,2,296.23,1.46,N,2,Algeria
29.69722,6.69746,307.67,0.41,0.61,2024-06-22,33,N20,VIIRS,n,2,295.29,1.54,N,2,Algeria
29.6969,6.70173,320.37,0.41,0.61,2024-06-22,33,N20,VIIRS,n,2,296.15,1.54,N,2,Algeria
29.70185,6.71082,319.53,0.41,0.61,2024-06-22,33,N20,VIIRS,n,2,296.09,1.46,N,2,Algeria
29.70217,6.70654,310.91,0.41,0.61,2024-06-22,33,N20,VIIRS,n,2,295.52,1.46,N,2,Algeria
29.69025,6.6957,321.86,0.41,0.61,2024-06-22,33,N20,VIIRS,n,2,295.83,2.23,N,2,Algeria
